Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"TPTEP2-CSNK1E","TPTEP2-CSNK1E Readthrough","Protein Coding","","27","GC22M087790","2.65914297103882","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPTEP2-CSNK1E"
"LINC00581","Long Intergenic Non-Protein Coding RNA 581","RNA Gene","","17","GC06M021486","2.65914297103882","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC00581"
"LOC109610631","Aristaless Related Homeobox Polyalanine Expansion Region","Functional Element","","9","GC0XP025013","2.65914297103882","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC109610631"
"LOC126863148","CDK7 Strongly-Dependent Group 2 Enhancer GRCh37_chr22:38694325-38695524","Functional Element","","7","GC22P093115","2.65914297103882","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126863148"
"APOB","Apolipoprotein B","Protein Coding","P04114","59","GC02M020956","2.61324620246887","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOB"
"TNF","Tumor Necrosis Factor","Protein Coding","P01375","65","GC06P181893","2.60844707489014","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF"
"PSD4","Pleckstrin And Sec7 Domain Containing 4","Protein Coding","Q8NDX1","40","GC02P113157","2.58075284957886","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSD4"
"MAP1B","Microtubule Associated Protein 1B","Protein Coding","P46821","58","GC05P072107","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP1B"
"DISC1","DISC1 Scaffold Protein","Protein Coding","Q9NRI5","55","GC01P231626","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DISC1"
"DLG2","Discs Large MAGUK Scaffold Protein 2","Protein Coding","Q15700","55","GC11M083455","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLG2"
"DTNBP1","Dystrobrevin Binding Protein 1","Protein Coding","Q96EV8","55","GC06M015629","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DTNBP1"
"RBFOX1","RNA Binding Fox-1 Homolog 1","Protein Coding","Q9NWB1","52","GC16P120267","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBFOX1"
"ASTN2","Astrotactin 2","Protein Coding","O75129","50","GC09M122467","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASTN2"
"DLGAP2","DLG Associated Protein 2","Protein Coding","Q9P1A6","49","GC08P000934","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLGAP2"
"ZNF804A","Zinc Finger Protein 804A","Protein Coding","Q7Z570","46","GC02P184598","2.57065534591675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF804A"
"MIR15B","MicroRNA 15b","RNA Gene","","28","GC03P160404","2.55166411399841","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR15B"
"KNG1","Kininogen 1","Protein Coding","P01042","61","GC03P186717","2.53654885292053","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KNG1"
"WDR45","WD Repeat Domain 45","Protein Coding","Q9Y484","52","GC0XM049074","2.53496503829956","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR45"
"ATP1A2","ATPase Na+/K+ Transporting Subunit Alpha 2","Protein Coding","P50993","61","GC01P160115","2.52770638465881","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A2"
"PANK1","Pantothenate Kinase 1","Protein Coding","Q8TE04","53","GC10M089579","2.52501678466797","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PANK1"
"ADGRL1","Adhesion G Protein-Coupled Receptor L1","Protein Coding","O94910","53","GC19M014147","2.5246844291687","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADGRL1"
"TRAPPC9","Trafficking Protein Particle Complex Subunit 9","Protein Coding","Q96Q05","51","GC08M139728","2.5246844291687","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC9"
"TCF20","Transcription Factor 20","Protein Coding","Q9UGU0","50","GC22M042160","2.5246844291687","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TCF20"
"BAALC-AS1","BAALC Antisense RNA 1","RNA Gene","","19","GC08M103156","2.51435613632202","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BAALC-AS1"
"LOC110806262","Solute Carrier Family 6 Member 4 Gene Promoter","Functional Element","","9","GC17P030235","2.51085567474365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC110806262"
"IL1B","Interleukin 1 Beta","Protein Coding","P01584","60","GC02M112829","2.49604964256287","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL1B"
"HNRNPC","Heterogeneous Nuclear Ribonucleoprotein C","Protein Coding","P07910","55","GC14M028709","2.4857280254364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPC"
"ACE","Angiotensin I Converting Enzyme","Protein Coding","P12821","64","GC17P063477","2.46827745437622","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE"
"CHRNA4","Cholinergic Receptor Nicotinic Alpha 4 Subunit","Protein Coding","P43681","62","GC20M063343","2.45194578170776","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRNA4"
"SCN1B","Sodium Voltage-Gated Channel Beta Subunit 1","Protein Coding","Q07699","58","GC19P035030","2.43941617012024","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN1B"
"PCDH19","Protocadherin 19","Protein Coding","Q8TAB3","55","GC0XM100291","2.43941617012024","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDH19"
"MIAT","Myocardial Infarction Associated Transcript","RNA Gene","","34","GC22P026646","2.43331670761108","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIAT"
"MIR30A","MicroRNA 30a","RNA Gene","","28","GC06M071403","2.43331670761108","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30A"
"KCNN2","Potassium Calcium-Activated Channel Subfamily N Member 2","Protein Coding","Q9H2S1","55","GC05P114058","2.42588806152344","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNN2"
"ENO2","Enolase 2","Protein Coding","P09104","60","GC12P006913","2.41459226608276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO2"
"PUF60","Poly(U) Binding Splicing Factor 60","Protein Coding","Q9UHX1","54","GC08M143816","2.40246105194092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUF60"
"TPH2","Tryptophan Hydroxylase 2","Protein Coding","Q8IWU9","62","GC12P071938","2.3659131526947","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPH2"
"CACNA1H","Calcium Voltage-Gated Channel Subunit Alpha1 H","Protein Coding","O95180","62","GC16P001153","2.33858871459961","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1H"
"PTPRT","Protein Tyrosine Phosphatase Receptor Type T","Protein Coding","O14522","54","GC20M042424","2.31255912780762","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRT"
"MIR7-3HG","MIR7-3 Host Gene","RNA Gene","Q8N6C7","34","GC19P151538","2.28026127815247","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR7-3HG"
"CEP152","Centrosomal Protein 152","Protein Coding","O94986","51","GC15M048712","2.26969504356384","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP152"
"ARID2","AT-Rich Interaction Domain 2","Protein Coding","Q68CP9","52","GC12P045729","2.24626803398132","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARID2"
"ZBTB20","Zinc Finger And BTB Domain Containing 20","Protein Coding","Q9HC78","52","GC03M114321","2.24626803398132","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB20"
"ZSWIM6","Zinc Finger SWIM-Type Containing 6","Protein Coding","Q9HCJ5","47","GC05P061332","2.24626803398132","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZSWIM6"
"LAMA1","Laminin Subunit Alpha 1","Protein Coding","P25391","58","GC18M006941","2.21144008636475","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMA1"
"JPH3","Junctophilin 3","Protein Coding","Q8WXH2","54","GC16P087601","2.21133184432983","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JPH3"
"GRIN2A","Glutamate Ionotropic Receptor NMDA Type Subunit 2A","Protein Coding","Q12879","65","GC16M009753","2.20412611961365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN2A"
"GABRB3","Gamma-Aminobutyric Acid Type A Receptor Subunit Beta3","Protein Coding","P28472","62","GC15M026543","2.20412611961365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRB3"
"SYNGAP1","Synaptic Ras GTPase Activating Protein 1","Protein Coding","Q96PV0","60","GC06P181961","2.20412611961365","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYNGAP1"
"ACBD6","Acyl-CoA Binding Domain Containing 6","Protein Coding","Q9BR61","50","GC01M186864","2.19910097122192","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACBD6"
"SCN3A","Sodium Voltage-Gated Channel Alpha Subunit 3","Protein Coding","Q9NY46","61","GC02M165087","2.19770288467407","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN3A"
"SCN10A","Sodium Voltage-Gated Channel Alpha Subunit 10","Protein Coding","Q9Y5Y9","60","GC03M038851","2.19770288467407","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN10A"
"SCN11A","Sodium Voltage-Gated Channel Alpha Subunit 11","Protein Coding","Q9UI33","56","GC03M038857","2.19770288467407","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN11A"
"MYC","MYC Proto-Oncogene, BHLH Transcription Factor","Protein Coding","P01106","65","GC08P127735","2.18677735328674","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYC"
"CTNNB1","Catenin Beta 1","Protein Coding","P35222","67","GC03P041194","2.16120171546936","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNB1"
"CAD","Carbamoyl-Phosphate Synthetase 2, Aspartate Transcarbamylase, And Dihydroorotase","Protein Coding","P27708","61","GC02P027217","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAD"
"KIF5B","Kinesin Family Member 5B","Protein Coding","P33176","60","GC10M037181","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF5B"
"CHI3L1","Chitinase 3 Like 1","Protein Coding","P36222","59","GC01M203148","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHI3L1"
"GRID2","Glutamate Ionotropic Receptor Delta Type Subunit 2","Protein Coding","O43424","58","GC04P092304","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRID2"
"RTN4R","Reticulon 4 Receptor","Protein Coding","Q9BZR6","58","GC22M020241","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTN4R"
"DAO","D-Amino Acid Oxidase","Protein Coding","P14920","57","GC12P108914","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAO"
"GNB5","G Protein Subunit Beta 5","Protein Coding","O14775","57","GC15M163582","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNB5"
"MTTP","Microsomal Triglyceride Transfer Protein","Protein Coding","P55157","57","GC04P099563","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTTP"
"PDE11A","Phosphodiesterase 11A","Protein Coding","Q9HCR9","57","GC02M177624","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE11A"
"LPP","LIM Domain Containing Preferred Translocation Partner In Lipoma","Protein Coding","Q93052","56","GC03P188153","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LPP"
"PTPRM","Protein Tyrosine Phosphatase Receptor Type M","Protein Coding","P28827","56","GC18P007557","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRM"
"CTNND2","Catenin Delta 2","Protein Coding","Q9UQB3","55","GC05M010971","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNND2"
"DPP10","Dipeptidyl Peptidase Like 10","Protein Coding","Q8N608","55","GC02P114442","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPP10"
"FHIT","Fragile Histidine Triad Diadenosine Triphosphatase","Protein Coding","P49789","55","GC03M059747","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FHIT"
"MSRA","Methionine Sulfoxide Reductase A","Protein Coding","Q9UJ68","55","GC08P010054","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSRA"
"BIRC6","Baculoviral IAP Repeat Containing 6","Protein Coding","Q9NR09","54","GC02P032357","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC6"
"CDK20","Cyclin Dependent Kinase 20","Protein Coding","Q8IZL9","54","GC09M087966","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK20"
"PCDH15","Protocadherin Related 15","Protein Coding","Q96QU1","54","GC10M053802","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCDH15"
"SETD1A","SET Domain Containing 1A, Histone Lysine Methyltransferase","Protein Coding","O15047","54","GC16P121072","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETD1A"
"TMLHE","Trimethyllysine Hydroxylase, Epsilon","Protein Coding","Q9NVH6","54","GC0XM155489","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMLHE"
"CHAF1B","Chromatin Assembly Factor 1 Subunit B","Protein Coding","Q13112","52","GC21P036385","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHAF1B"
"MIP","Major Intrinsic Protein Of Lens Fiber","Protein Coding","P30301","52","GC12M056449","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIP"
"NPAS3","Neuronal PAS Domain Protein 3","Protein Coding","Q8IXF0","52","GC14P032934","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPAS3"
"RPL17","Ribosomal Protein L17","Protein Coding","P18621","52","GC18M049488","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL17"
"SYN2","Synapsin II","Protein Coding","Q92777","52","GC03P027051","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYN2"
"MAGED2","MAGE Family Member D2","Protein Coding","Q9UNF1","51","GC0XP054807","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAGED2"
"PHIP","Pleckstrin Homology Domain Interacting Protein","Protein Coding","Q8WWQ0","51","GC06M078934","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHIP"
"CLN6","CLN6 Transmembrane ER Protein","Protein Coding","Q9NWW5","50","GC15M068206","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN6"
"APOL2","Apolipoprotein L2","Protein Coding","Q9BQE5","49","GC22M036226","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOL2"
"CSMD1","CUB And Sushi Multiple Domains 1","Protein Coding","Q96PZ7","49","GC08M003093","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSMD1"
"KATNAL2","Katanin Catalytic Subunit A1 Like 2","Protein Coding","Q8IYT4","49","GC18P046917","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KATNAL2"
"ULK4","Unc-51 Like Kinase 4","Protein Coding","Q96C45","49","GC03M041247","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ULK4"
"ABCA13","ATP Binding Cassette Subfamily A Member 13","Protein Coding","Q86UQ4","48","GC07P048171","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCA13"
"C12orf57","Chromosome 12 Open Reading Frame 57","Protein Coding","Q99622","48","GC12P074083","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=C12orf57"
"HIVEP1","HIVEP Zinc Finger 1","Protein Coding","P15822","47","GC06P012899","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIVEP1"
"MACROD2","Mono-ADP Ribosylhydrolase 2","Protein Coding","A1Z1Q3","47","GC20P013995","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MACROD2"
"MT-ND1","Mitochondrially Encoded NADH:Ubiquinone Oxidoreductase Core Subunit 1","Protein Coding","P03886","47","GCMTP003309","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-ND1"
"SCAPER","S-Phase Cyclin A Associated Protein In The ER","Protein Coding","Q9BY12","47","GC15M076347","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAPER"
"PARD3B","Par-3 Family Cell Polarity Regulator Beta","Protein Coding","Q8TEW8","46","GC02P204545","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARD3B"
"TMEM47","Transmembrane Protein 47","Protein Coding","Q9BQJ4","45","GC0XM034555","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM47"
"APOL4","Apolipoprotein L4","Protein Coding","Q9BPW4","44","GC22M086096","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOL4"
"FERRY3","FERRY Endosomal RAB5 Effector Complex Subunit 3","Protein Coding","Q9NQ89","43","GC12M036237","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FERRY3"
"DAOA","D-Amino Acid Oxidase Activator","Protein Coding","P59103","42","GC13P105465","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAOA"
"KIAA1586","KIAA1586","Protein Coding","Q9HCI6","42","GC06P057046","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA1586"
"IRAK1BP1","Interleukin 1 Receptor Associated Kinase 1 Binding Protein 1","Protein Coding","Q5VVH5","40","GC06P078867","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK1BP1"
"MIR26B","MicroRNA 26b","RNA Gene","","31","GC02P218402","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26B"
"MIR29A","MicroRNA 29a","RNA Gene","","31","GC07M130876","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR29A"
"MIR30E","MicroRNA 30e","RNA Gene","","31","GC01P040754","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30E"
"MIR30B","MicroRNA 30b","RNA Gene","","30","GC08M134800","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30B"
"MIR107","MicroRNA 107","RNA Gene","","28","GC10M089604","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR107"
"MIR195","MicroRNA 195","RNA Gene","","28","GC17M096171","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR195"
"MIR206","MicroRNA 206","RNA Gene","","28","GC06P052144","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR206"
"MIR346","MicroRNA 346","RNA Gene","","28","GC10M086264","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR346"
"RPL17-C18orf32","RPL17-C18orf32 Readthrough","Protein Coding","","28","GC18M049481","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL17-C18orf32"
"AHI1-DT","AHI1 Divergent Transcript","RNA Gene","P0C7V0","27","GC06P183229","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHI1-DT"
"HAR1A","Highly Accelerated Region 1A","RNA Gene","","27","GC20P063101","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAR1A"
"MIR29C","MicroRNA 29c","RNA Gene","","27","GC01M207838","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR29C"
"MIR30D","MicroRNA 30d","RNA Gene","","26","GC08M134804","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR30D"
"HAR1B","Highly Accelerated Region 1B","RNA Gene","","25","GC20M063095","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HAR1B"
"MIR15A","MicroRNA 15a","RNA Gene","","25","GC13M050049","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR15A"
"TRAF3IP2-AS1","TRAF3IP2 Antisense RNA 1","RNA Gene","","25","GC06P111483","2.14760088920593","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF3IP2-AS1"
