Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"PCCB","Propionyl-CoA Carboxylase Subunit Beta","Protein Coding","P05166","60","GC03P136250","15.1554346084595","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCCB"
"PDE8B","Phosphodiesterase 8B","Protein Coding","O95263","58","GC05P082954","15.1554346084595","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE8B"
"MED27","Mediator Complex Subunit 27","Protein Coding","Q6P2C8","50","GC09M131872","15.1554346084595","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED27"
"NDUFAF5","NADH:Ubiquinone Oxidoreductase Complex Assembly Factor 5","Protein Coding","Q5TEU4","48","GC20P014067","15.1554346084595","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFAF5"
"DCTN1","Dynactin Subunit 1","Protein Coding","Q14203","60","GC02M074361","15.1296854019165","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCTN1"
"ABCB7","ATP Binding Cassette Subfamily B Member 7","Protein Coding","O75027","57","GC0XM075053","15.0826091766357","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCB7"
"AHSA1","Activator Of HSP90 ATPase Activity 1","Protein Coding","O95433","54","GC14P077457","15.0826091766357","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHSA1"
"CLN8","CLN8 Transmembrane ER And ERGIC Protein","Protein Coding","Q9UBY8","52","GC08P001755","15.0826091766357","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN8"
"VPS16","VPS16 Core Subunit Of CORVET And HOPS Complexes","Protein Coding","Q9H269","49","GC20P002840","15.0826091766357","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS16"
"MAL","Mal, T Cell Differentiation Protein","Protein Coding","P21145","48","GC02P095025","15.0826091766357","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAL"
"DPY19L2P2","DPY19L2 Pseudogene 2","Pseudogene","Q6ZN68","28","GC07M103175","15.0826091766357","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPY19L2P2"
"YY1","YY1 Transcription Factor","Protein Coding","P25490","61","GC14P100238","15.0644149780273","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YY1"
"ANO3","Anoctamin 3","Protein Coding","Q9BYT9","51","GC11P026188","15.0599231719971","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANO3"
"UBQLN2","Ubiquilin 2","Protein Coding","Q9UHD9","54","GC0XP056563","14.9851894378662","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBQLN2"
"TOR1A","Torsin Family 1 Member A","Protein Coding","O14656","59","GC09M129812","14.8958768844604","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOR1A"
"SCN8A","Sodium Voltage-Gated Channel Alpha Subunit 8","Protein Coding","Q9UQD0","62","GC12P051590","14.884105682373","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN8A"
"SLC2A1","Solute Carrier Family 2 Member 1","Protein Coding","P11166","66","GC01M042925","14.8487672805786","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A1"
"ITPR1","Inositol 1,4,5-Trisphosphate Receptor Type 1","Protein Coding","Q14643","62","GC03P004496","14.8487672805786","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITPR1"
"AFG3L2","AFG3 Like Matrix AAA Peptidase Subunit 2","Protein Coding","Q9Y4W6","58","GC18M012328","14.8487672805786","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFG3L2"
"SLC30A9","Solute Carrier Family 30 Member 9","Protein Coding","Q6PML9","54","GC04P042001","14.8448963165283","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC30A9"
"RNASET2","Ribonuclease T2","Protein Coding","O00584","57","GC06M166924","14.8157720565796","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASET2"
"KCTD17","Potassium Channel Tetramerization Domain Containing 17","Protein Coding","Q8N5Z5","52","GC22P037051","14.8157720565796","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD17"
"SCN1A","Sodium Voltage-Gated Channel Alpha Subunit 1","Protein Coding","P35498","61","GC02M165989","14.7928857803345","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN1A"
"KCNC3","Potassium Voltage-Gated Channel Subfamily C Member 3","Protein Coding","Q14003","58","GC19M109100","14.7365465164185","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNC3"
"THAP1","THAP Domain Containing 1","Protein Coding","Q9NVV9","50","GC08M042836","14.7365465164185","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THAP1"
"KCNMA1","Potassium Calcium-Activated Channel Subfamily M Alpha 1","Protein Coding","Q12791","61","GC10M076869","14.7200593948364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNMA1"
"PDHA1","Pyruvate Dehydrogenase E1 Subunit Alpha 1","Protein Coding","P08559","60","GC0XP019343","14.7200593948364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDHA1"
"GNAL","G Protein Subunit Alpha L","Protein Coding","P38405","55","GC18P011689","14.7200593948364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAL"
"PNKD","PNKD Metallo-Beta-Lactamase Domain Containing","Protein Coding","Q8N490","54","GC02P218270","14.7200593948364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNKD"
"TIMM8A","Translocase Of Inner Mitochondrial Membrane 8A","Protein Coding","O60220","54","GC0XM101345","14.7200593948364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TIMM8A"
"XPR1","Xenotropic And Polytropic Retrovirus Receptor 1","Protein Coding","Q9UBH6","54","GC01P180632","14.7200593948364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=XPR1"
"SLC39A14","Solute Carrier Family 39 Member 14","Protein Coding","Q15043","57","GC08P022367","14.7038640975952","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC39A14"
"ATP6AP2","ATPase H+ Transporting Accessory Protein 2","Protein Coding","O75787","57","GC0XP040675","14.6631002426147","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6AP2"
"ACTB","Actin Beta","Protein Coding","P60709","63","GC07M005854","14.5772666931152","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTB"
"PDGFRB","Platelet Derived Growth Factor Receptor Beta","Protein Coding","P09619","67","GC05M150113","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRB"
"IFIH1","Interferon Induced With Helicase C Domain 1","Protein Coding","Q9BYX4","61","GC02M162267","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFIH1"
"NKX2-1","NK2 Homeobox 1","Protein Coding","P43699","61","GC14M036516","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NKX2-1"
"TAF1","TATA-Box Binding Protein Associated Factor 1","Protein Coding","P21675","61","GC0XP071366","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF1"
"ADAR","Adenosine Deaminase RNA Specific","Protein Coding","P55265","60","GC01M167413","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAR"
"KCND3","Potassium Voltage-Gated Channel Subfamily D Member 3","Protein Coding","Q9UK17","60","GC01M111770","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCND3"
"PNKP","Polynucleotide Kinase 3'-Phosphatase","Protein Coding","Q96T60","59","GC19M109057","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNKP"
"GCDH","Glutaryl-CoA Dehydrogenase","Protein Coding","Q92947","58","GC19P012891","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GCDH"
"PDE10A","Phosphodiesterase 10A","Protein Coding","Q9Y233","58","GC06M165327","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDE10A"
"RNASEH2A","Ribonuclease H2 Subunit A","Protein Coding","O75792","57","GC19P151931","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASEH2A"
"TTBK2","Tau Tubulin Kinase 2","Protein Coding","Q6IQ55","57","GC15M042738","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTBK2"
"APTX","Aprataxin","Protein Coding","Q7Z2E3","56","GC09M032886","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APTX"
"FGF14","Fibroblast Growth Factor 14","Protein Coding","Q92915","56","GC13M101710","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF14"
"ARX","Aristaless Related Homeobox","Protein Coding","Q96QS3","55","GC0XM025003","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARX"
"TREX1","Three Prime Repair Exonuclease 1","Protein Coding","Q9NSU2","55","GC03P064970","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TREX1"
"PRKRA","Protein Activator Of Interferon Induced Protein Kinase EIF2AK2","Protein Coding","O75569","54","GC02M178431","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKRA"
"KMT2B","Lysine Methyltransferase 2B","Protein Coding","Q9UMN6","52","GC19P152396","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2B"
"PRRT2","Proline Rich Transmembrane Protein 2","Protein Coding","Q7Z6L0","52","GC16P029811","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRT2"
"ANO10","Anoctamin 10","Protein Coding","Q9NW15","51","GC03M043355","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANO10"
"RNASEH2C","Ribonuclease H2 Subunit C","Protein Coding","Q8TDP1","51","GC11M065714","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNASEH2C"
"CIZ1","CDKN1A Interacting Zinc Finger Protein 1","Protein Coding","Q9ULV3","49","GC09M131775","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIZ1"
"MYORG","Myogenesis Regulating Glycosidase","Protein Coding","Q6NSJ0","48","GC09M034366","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYORG"
"TMEM240","Transmembrane Protein 240","Protein Coding","Q5SV17","44","GC01M022180","14.5442428588867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM240"
"PRKAR1B","Protein Kinase CAMP-Dependent Type I Regulatory Subunit Beta","Protein Coding","P31321","60","GC07M000549","14.5106430053711","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAR1B"
"NDUFA12","NADH:Ubiquinone Oxidoreductase Subunit A12","Protein Coding","Q9UI09","57","GC12M094898","14.5106430053711","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA12"
"SLC1A3","Solute Carrier Family 1 Member 3","Protein Coding","P43003","62","GC05P036736","14.4731197357178","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC1A3"
"DNAJB2","DnaJ Heat Shock Protein Family (Hsp40) Member B2","Protein Coding","P25686","55","GC02P219279","14.4731197357178","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB2"
"NDUFA2","NADH:Ubiquinone Oxidoreductase Subunit A2","Protein Coding","O43678","54","GC05M140834","14.4731197357178","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA2"
"NDUFS8","NADH:Ubiquinone Oxidoreductase Core Subunit S8","Protein Coding","O00217","57","GC11P068030","14.4316148757935","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS8"
"CLPB","ClpB Family Mitochondrial Disaggregase","Protein Coding","Q9H078","56","GC11M139993","14.4316148757935","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLPB"
"NPC2","NPC Intracellular Cholesterol Transporter 2","Protein Coding","P61916","56","GC14M074476","14.4316148757935","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPC2"
"GNAO1","G Protein Subunit Alpha O1","Protein Coding","P09471","60","GC16P121581","14.3993396759033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNAO1"
"POLR3A","RNA Polymerase III Subunit A","Protein Coding","O14802","58","GC10M079381","14.3993396759033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR3A"
"BCS1L","BCS1 Homolog, Ubiquinol-Cytochrome C Reductase Complex Chaperone","Protein Coding","Q9Y276","57","GC02P218658","14.3993396759033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCS1L"
"SGCE","Sarcoglycan Epsilon","Protein Coding","O43556","55","GC07M094524","14.3993396759033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SGCE"
"TBC1D24","TBC1 Domain Family Member 24","Protein Coding","Q9ULP9","51","GC16P002475","14.3993396759033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D24"
"SNX14","Sorting Nexin 14","Protein Coding","Q9Y5W7","50","GC06M107945","14.3993396759033","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNX14"
"WWOX","WW Domain Containing Oxidoreductase","Protein Coding","Q9NZC7","60","GC16P078099","14.3845052719116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WWOX"
"NDUFS7","NADH:Ubiquinone Oxidoreductase Core Subunit S7","Protein Coding","O75251","58","GC19P151406","14.3845052719116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS7"
"NDUFS1","NADH:Ubiquinone Oxidoreductase Core Subunit S1","Protein Coding","P28331","57","GC02M206114","14.3845052719116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFS1"
"NGLY1","N-Glycanase 1","Protein Coding","Q96IV0","55","GC03M025718","14.3845052719116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NGLY1"
"POLG2","DNA Polymerase Gamma 2, Accessory Subunit","Protein Coding","Q9UHN1","53","GC17M064477","14.3845052719116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLG2"
"LINC01262","Long Intergenic Non-Protein Coding RNA 1262","RNA Gene","","20","GC04P189661","14.3845052719116","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01262"
"DRD2","Dopamine Receptor D2","Protein Coding","P14416","62","GC11M113409","14.3726053237915","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRD2"
"GLB1","Galactosidase Beta 1","Protein Coding","P16278","62","GC03M032963","14.3286237716675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLB1"
"SLC6A5","Solute Carrier Family 6 Member 5","Protein Coding","Q9Y345","58","GC11P020599","14.3286237716675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A5"
"CLN5","CLN5 Intracellular Trafficking Protein","Protein Coding","O75503","53","GC13P076990","14.3286237716675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLN5"
"ZFYVE26","Zinc Finger FYVE-Type Containing 26","Protein Coding","Q68DK2","51","GC14M067727","14.3286237716675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFYVE26"
"ATM","ATM Serine/Threonine Kinase","Protein Coding","Q13315","66","GC11P108222","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATM"
"DLD","Dihydrolipoamide Dehydrogenase","Protein Coding","P09622","62","GC07P110986","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLD"
"EIF2AK2","Eukaryotic Translation Initiation Factor 2 Alpha Kinase 2","Protein Coding","P19525","62","GC02M037099","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF2AK2"
"ATP1A2","ATPase Na+/K+ Transporting Subunit Alpha 2","Protein Coding","P50993","61","GC01P160115","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A2"
"IMPDH2","Inosine Monophosphate Dehydrogenase 2","Protein Coding","P12268","61","GC03M054743","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMPDH2"
"GLRB","Glycine Receptor Beta","Protein Coding","P48167","60","GC04P157076","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLRB"
"SYT1","Synaptotagmin 1","Protein Coding","P21579","60","GC12P078863","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYT1"
"TPP1","Tripeptidyl Peptidase 1","Protein Coding","O14773","59","GC11M015315","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPP1"
"ACOX1","Acyl-CoA Oxidase 1","Protein Coding","Q15067","58","GC17M075941","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACOX1"
"CA8","Carbonic Anhydrase 8","Protein Coding","P35219","58","GC08M060187","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA8"
"KIF5A","Kinesin Family Member 5A","Protein Coding","Q12840","58","GC12P075496","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF5A"
"SLC16A2","Solute Carrier Family 16 Member 2","Protein Coding","P36021","57","GC0XP075145","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A2"
"PLP1","Proteolipid Protein 1","Protein Coding","P60201","56","GC0XP103773","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLP1"
"COX15","Cytochrome C Oxidase Assembly Homolog COX15","Protein Coding","Q7KZN9","55","GC10M099696","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COX15"
"BCAP31","B Cell Receptor Associated Protein 31","Protein Coding","P51572","54","GC0XM153701","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCAP31"
"PLD3","Phospholipase D Family Member 3","Protein Coding","Q8IV08","54","GC19P040348","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLD3"
"VPS4A","Vacuolar Protein Sorting 4 Homolog A","Protein Coding","Q9UN37","54","GC16P069311","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS4A"
"FOXRED1","FAD Dependent Oxidoreductase Domain Containing 1","Protein Coding","Q96CU9","53","GC11P126269","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXRED1"
"LYST","Lysosomal Trafficking Regulator","Protein Coding","Q99698","50","GC01M235661","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LYST"
"PCA3","Prostate Cancer Associated 3","RNA Gene","","31","GC09P076691","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCA3"
"RNU1-1","RNA, U1 Small Nuclear 1","RNA Gene","","22","GC01M016514","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU1-1"
"MIR4422HG","MIR4422 Host Gene","RNA Gene","","20","GC01P078579","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4422HG"
"SCOC-AS1","SCOC Antisense RNA 1","RNA Gene","","20","GC04M140283","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCOC-AS1"
"LINC01734","Long Intergenic Non-Protein Coding RNA 1734","RNA Gene","","15","GC20M039214","14.2557973861694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01734"
"LOC126859871","MED14-Independent Group 3 Enhancer GRCh37_chr6:162621359-162622558","Functional Element","","8","GC06P162200","14.207781791687","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC126859871"
"FOLR1","Folate Receptor Alpha","Protein Coding","P15328","61","GC11P108173","14.0799808502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOLR1"
"FUCA1","Alpha-L-Fucosidase 1","Protein Coding","P04066","61","GC01M023845","14.0799808502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUCA1"
"KCNQ2","Potassium Voltage-Gated Channel Subfamily Q Member 2","Protein Coding","O43526","61","GC20M063400","14.0799808502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNQ2"
"MRE11","MRE11 Homolog, Double Strand Break Repair Nuclease","Protein Coding","P49959","61","GC11M140320","14.0799808502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRE11"
"CAMK4","Calcium/Calmodulin Dependent Protein Kinase IV","Protein Coding","Q16566","60","GC05P111223","14.0799808502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK4"
"CYP27A1","Cytochrome P450 Family 27 Subfamily A Member 1","Protein Coding","Q02318","60","GC02P218781","14.0799808502197","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP27A1"
