Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"GRIK2","Glutamate Ionotropic Receptor Kainate Type Subunit 2","Protein Coding","Q13002","62","GC06P100962","15.6728992462158","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIK2"
"LOC108228197","LCR2q21.1 Proximal Recombination Region","Functional Element","","7","GC02P155129","15.6045684814453","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC108228197"
"LOC108228198","LCR2q21.1 Distal Recombination Region","Functional Element","","7","GC02P155130","15.6045684814453","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC108228198"
"TSC1","TSC Complex Subunit 1","Protein Coding","Q92574","61","GC09M132891","15.579197883606","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSC1"
"HLA-DRB1","Major Histocompatibility Complex, Class II, DR Beta 1","Protein Coding","P01911","60","GC06M106528","15.5592699050903","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-DRB1"
"MSH6","MutS Homolog 6","Protein Coding","P52701","61","GC02P047695","15.5586156845093","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH6"
"OXT","Oxytocin/Neurophysin I Prepropeptide","Protein Coding","P01178","50","GC20P010955","15.5481653213501","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OXT"
"CORO1A","Coronin 1A","Protein Coding","P31146","55","GC16P121016","15.4349803924561","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CORO1A"
"SHANK3","SH3 And Multiple Ankyrin Repeat Domains 3","Protein Coding","Q9BYB0","52","GC22P092484","15.3485164642334","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHANK3"
"IL6","Interleukin 6","Protein Coding","P05231","64","GC07P022725","15.3482522964478","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6"
"DEAF1","DEAF1 Transcription Factor","Protein Coding","O75398","52","GC11M000644","15.2721977233887","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DEAF1"
"ZNF804A","Zinc Finger Protein 804A","Protein Coding","Q7Z570","46","GC02P184598","15.2112998962402","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF804A"
"GAD1","Glutamate Decarboxylase 1","Protein Coding","Q99259","62","GC02P170813","15.1975221633911","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD1"
"HES1","Hes Family BHLH Transcription Factor 1","Protein Coding","Q14469","57","GC03P194136","15.1843872070313","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HES1"
"HTR1E","5-Hydroxytryptamine Receptor 1E","Protein Coding","P28566","49","GC06P086937","15.1843872070313","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR1E"
"LEP","Leptin","Protein Coding","P41159","59","GC07P128241","15.0823860168457","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEP"
"CNOT1","CCR4-NOT Transcription Complex Subunit 1","Protein Coding","A5YKK6","54","GC16M058519","15.0469455718994","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT1"
"ADORA2A","Adenosine A2a Receptor","Protein Coding","P29274","59","GC22P024417","14.9566488265991","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADORA2A"
"CRH","Corticotropin Releasing Hormone","Protein Coding","P06850","56","GC08M066176","14.9389133453369","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRH"
"HCN1","Hyperpolarization Activated Cyclic Nucleotide Gated Potassium Channel 1","Protein Coding","O60741","59","GC05M045260","14.8960199356079","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCN1"
"CBS","Cystathionine Beta-Synthase","Protein Coding","P35520","64","GC21M043053","14.89524269104","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CBS"
"SCN2A","Sodium Voltage-Gated Channel Alpha Subunit 2","Protein Coding","Q99250","61","GC02P165194","14.8658494949341","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN2A"
"GRM8","Glutamate Metabotropic Receptor 8","Protein Coding","O00222","58","GC07M126438","14.8417549133301","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM8"
"NPY","Neuropeptide Y","Protein Coding","P01303","58","GC07P024850","14.7789287567139","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NPY"
"BDNF-AS","BDNF Antisense RNA","RNA Gene","","31","GC11P027466","14.7006912231445","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BDNF-AS"
"CHRFAM7A","CHRNA7 (Exons 5-10) And FAM7A (Exons A-E) Fusion","Protein Coding","Q494W8","45","GC15M030360","14.6693859100342","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRFAM7A"
"CSMD2","CUB And Sushi Multiple Domains 2","Protein Coding","Q7Z408","49","GC01M033513","14.547905921936","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSMD2"
"TBX1","T-Box Transcription Factor 1","Protein Coding","O43435","54","GC22P091527","14.4497518539429","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBX1"
"SNCA","Synuclein Alpha","Protein Coding","P37840","65","GC04M089724","14.4409036636353","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNCA"
"ANK3","Ankyrin 3","Protein Coding","Q12955","56","GC10M060026","14.3588762283325","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANK3"
"RAI1","Retinoic Acid Induced 1","Protein Coding","Q7Z5J4","51","GC17P154060","14.340443611145","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAI1"
"TXNRD2","Thioredoxin Reductase 2","Protein Coding","Q9NNW7","57","GC22M085609","14.3099555969238","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TXNRD2"
"PPP1R1B","Protein Phosphatase 1 Regulatory Inhibitor Subunit 1B","Protein Coding","Q9UD71","56","GC17P039626","14.3069791793823","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP1R1B"
"CNTN4","Contactin 4","Protein Coding","Q8IWV2","53","GC03P002117","14.0906553268433","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTN4"
"POLR3B","RNA Polymerase III Subunit B","Protein Coding","Q9NW08","56","GC12P106357","14.0832672119141","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POLR3B"
"KRAS","KRAS Proto-Oncogene, GTPase","Protein Coding","P01116","66","GC12M035956","14.0655164718628","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRAS"
"DLGAP1","DLG Associated Protein 1","Protein Coding","O14490","53","GC18M003496","14.05286693573","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLGAP1"
"LIN7A","Lin-7 Homolog A, Crumbs Cell Polarity Complex Component","Protein Coding","O14910","51","GC12M080792","14.05286693573","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN7A"
"GFAP","Glial Fibrillary Acidic Protein","Protein Coding","P14136","61","GC17M097317","13.9949884414673","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP"
"AKT1","AKT Serine/Threonine Kinase 1","Protein Coding","P31749","66","GC14M104769","13.8370122909546","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT1"
"DAGLA","Diacylglycerol Lipase Alpha","Protein Coding","Q9Y4D2","55","GC11P061680","13.8358583450317","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DAGLA"
"RELN","Reelin","Protein Coding","P78509","57","GC07M103471","13.7875928878784","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RELN"
"CYFIP1","Cytoplasmic FMR1 Interacting Protein 1","Protein Coding","Q7L576","52","GC15M022867","13.7701854705811","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYFIP1"
"CLCN2","Chloride Voltage-Gated Channel 2","Protein Coding","P51788","57","GC03M184346","13.7455368041992","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLCN2"
"FAT1","FAT Atypical Cadherin 1","Protein Coding","Q14517","52","GC04M186587","13.7119522094727","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAT1"
"FGFR1","Fibroblast Growth Factor Receptor 1","Protein Coding","P11362","68","GC08M038400","13.6636209487915","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGFR1"
"SDHB","Succinate Dehydrogenase Complex Iron Sulfur Subunit B","Protein Coding","P21912","61","GC01M022674","13.6458196640015","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHB"
"FGF10","Fibroblast Growth Factor 10","Protein Coding","O15520","60","GC05M045229","13.5851526260376","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF10"
"KIAA0319","KIAA0319","Protein Coding","Q5VV43","51","GC06M024567","13.5470247268677","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIAA0319"
"LIN7C","Lin-7 Homolog C, Crumbs Cell Polarity Complex Component","Protein Coding","Q9NUP9","50","GC11M027494","13.5470247268677","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN7C"
"INS","Insulin","Protein Coding","P01308","61","GC11M002159","13.5264129638672","https://www.genecards.org/cgi-bin/carddisp.pl?gene=INS"
"DISC1","DISC1 Scaffold Protein","Protein Coding","Q9NRI5","55","GC01P231626","13.4082498550415","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DISC1"
"CAMK2A","Calcium/Calmodulin Dependent Protein Kinase II Alpha","Protein Coding","Q9UQM7","65","GC05M150219","13.3776435852051","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK2A"
"GFOD1","Gfo/Idh/MocA-Like Oxidoreductase Domain Containing 1","Protein Coding","Q9NXC2","44","GC06M013358","13.354513168335","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFOD1"
"SEMA3E","Semaphorin 3E","Protein Coding","O15041","57","GC07M083363","13.3370790481567","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3E"
"FOS","Fos Proto-Oncogene, AP-1 Transcription Factor Subunit","Protein Coding","P01100","64","GC14P075278","13.3321266174316","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOS"
"MSH2","MutS Homolog 2","Protein Coding","P43246","61","GC02P047403","13.3177671432495","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH2"
"TUBGCP5","Tubulin Gamma Complex Component 5","Protein Coding","Q96RT8","47","GC15M022983","13.2922630310059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBGCP5"
"MAPT","Microtubule Associated Protein Tau","Protein Coding","P10636","62","GC17P045894","13.2901706695557","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPT"
"NSUN2","NOP2/Sun RNA Methyltransferase 2","Protein Coding","Q08J23","56","GC05M006599","13.2350511550903","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSUN2"
"IGF2","Insulin Like Growth Factor 2","Protein Coding","P01344","61","GC11M015123","13.2343091964722","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2"
"OPRM1","Opioid Receptor Mu 1","Protein Coding","P35372","61","GC06P183705","13.2143878936768","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPRM1"
"OTC","Ornithine Transcarbamylase","Protein Coding","P00480","60","GC0XP038345","13.2055997848511","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OTC"
"IGFBP2","Insulin Like Growth Factor Binding Protein 2","Protein Coding","P18065","57","GC02P216632","13.1900100708008","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP2"
"LZTR1","Leucine Zipper Like Post Translational Regulator 1","Protein Coding","Q8N653","55","GC22P091594","13.1819114685059","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LZTR1"
"GLI3","GLI Family Zinc Finger 3","Protein Coding","P10071","62","GC07M041960","13.1255025863647","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLI3"
"SYN1","Synapsin I","Protein Coding","P17600","57","GC0XM047571","13.0687122344971","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYN1"
"KAT6B","Lysine Acetyltransferase 6B","Protein Coding","Q8WYB5","58","GC10P075965","13.0090475082397","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KAT6B"
"ATM","ATM Serine/Threonine Kinase","Protein Coding","Q13315","66","GC11P108222","12.9447937011719","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATM"
"CHD7","Chromodomain Helicase DNA Binding Protein 7","Protein Coding","Q9P2D1","57","GC08P060678","12.9154453277588","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD7"
"ST3GAL3","ST3 Beta-Galactoside Alpha-2,3-Sialyltransferase 3","Protein Coding","Q11203","58","GC01P043705","12.8673553466797","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST3GAL3"
"PER2","Period Circadian Regulator 2","Protein Coding","O15055","56","GC02M238244","12.8247814178467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PER2"
"MLH1","MutL Homolog 1","Protein Coding","P40692","62","GC03P036993","12.7450723648071","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLH1"
"LIMK1","LIM Domain Kinase 1","Protein Coding","P53667","62","GC07P074082","12.7130765914917","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMK1"
"ELN","Elastin","Protein Coding","P15502","56","GC07P074027","12.7130765914917","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELN"
"UPF1","UPF1 RNA Helicase And ATPase","Protein Coding","Q92900","54","GC19P018831","12.6722974777222","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UPF1"
"CTNNA2","Catenin Alpha 2","Protein Coding","P26232","56","GC02P079185","12.6023635864258","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNA2"
"POMC","Proopiomelanocortin","Protein Coding","P01189","61","GC02M025160","12.591194152832","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POMC"
"TUBG1","Tubulin Gamma 1","Protein Coding","P23258","61","GC17P042609","12.5845403671265","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBG1"
"GRM1","Glutamate Metabotropic Receptor 1","Protein Coding","Q13255","63","GC06P183496","12.5686988830566","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM1"
"SHANK2","SH3 And Multiple Ankyrin Repeat Domains 2","Protein Coding","Q9UPX8","53","GC11M070467","12.5585041046143","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHANK2"
"CPT2","Carnitine Palmitoyltransferase 2","Protein Coding","P23786","62","GC01P053196","12.5504550933838","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CPT2"
"GP1BB","Glycoprotein Ib Platelet Subunit Beta","Protein Coding","P13224","55","GC22P091525","12.5278844833374","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GP1BB"
"MARK2","Microtubule Affinity Regulating Kinase 2","Protein Coding","Q7KZI7","60","GC11P063838","12.4867420196533","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARK2"
"RFX3","Regulatory Factor X3","Protein Coding","P48380","52","GC09M003214","12.4867420196533","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RFX3"
"TBC1D9","TBC1 Domain Family Member 9","Protein Coding","Q6ZT07","45","GC04M140621","12.4867420196533","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D9"
"WDR83","WD Repeat Domain 83","Protein Coding","Q9BRX9","44","GC19P012666","12.4867420196533","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR83"
"TNF","Tumor Necrosis Factor","Protein Coding","P01375","65","GC06P181893","12.4374895095825","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNF"
"NRXN2","Neurexin 2","Protein Coding","Q9P2S2","53","GC11M139728","12.4176807403564","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRXN2"
"FXR1","FMR1 Autosomal Homolog 1","Protein Coding","P51114","58","GC03P180868","12.4065952301025","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FXR1"
"BCHE","Butyrylcholinesterase","Protein Coding","P06276","62","GC03M165772","12.3781576156616","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCHE"
"FKBP5","FKBP Prolyl Isomerase 5","Protein Coding","Q13451","62","GC06M106625","12.3781576156616","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP5"
"ANKK1","Ankyrin Repeat And Kinase Domain Containing 1","Protein Coding","Q8NFD2","49","GC11P113387","12.3781576156616","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKK1"
"MIR34C","MicroRNA 34c","RNA Gene","","30","GC11P113442","12.3781576156616","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR34C"
"PRODH","Proline Dehydrogenase 1","Protein Coding","O43272","57","GC22M018912","12.3549070358276","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRODH"
"APOE","Apolipoprotein E","Protein Coding","P02649","62","GC19P152697","12.2216501235962","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APOE"
"LIN7B","Lin-7 Homolog B, Crumbs Cell Polarity Complex Component","Protein Coding","Q9HAP6","49","GC19P049114","12.1984729766846","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIN7B"
"GATD3","Glutamine Amidotransferase Class 1 Domain Containing 3","Protein Coding","P0DPI2","44","GC21P051106","12.1984729766846","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GATD3"
"ALB","Albumin","Protein Coding","P02768","61","GC04P073397","12.1277666091919","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALB"
"CNR1","Cannabinoid Receptor 1","Protein Coding","P21554","59","GC06M088139","12.1039791107178","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNR1"
"ASTN2","Astrotactin 2","Protein Coding","O75129","50","GC09M122467","12.0974941253662","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASTN2"
"BRAF","B-Raf Proto-Oncogene, Serine/Threonine Kinase","Protein Coding","P15056","67","GC07M140793","12.0944843292236","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BRAF"
"TP53","Tumor Protein P53","Protein Coding","P04637","66","GC17M007661","12.0472946166992","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP53"
"SLC9A6","Solute Carrier Family 9 Member A6","Protein Coding","Q92581","58","GC0XP135985","12.0241727828979","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC9A6"
"SLC6A8","Solute Carrier Family 6 Member 8","Protein Coding","P48029","60","GC0XP153811","11.9892339706421","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A8"
"SMARCA2","SWI/SNF Related BAF Chromatin Remodeling Complex Subunit ATPase 2","Protein Coding","P51531","62","GC09P001980","11.9791574478149","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA2"
"CRP","C-Reactive Protein","Protein Coding","P02741","58","GC01M167583","11.9257774353027","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRP"
"GRM3","Glutamate Metabotropic Receptor 3","Protein Coding","Q14832","58","GC07P086643","11.9257774353027","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM3"
"CEBPD","CCAAT Enhancer Binding Protein Delta","Protein Coding","P49716","52","GC08M047765","11.9257774353027","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEBPD"
"SOS1","SOS Ras/Rac Guanine Nucleotide Exchange Factor 1","Protein Coding","Q07889","64","GC02M039454","11.8924865722656","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOS1"
"MIR24-1","MicroRNA 24-1","RNA Gene","","27","GC09P095086","11.8498058319092","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR24-1"
"CACNB2","Calcium Voltage-Gated Channel Auxiliary Subunit Beta 2","Protein Coding","Q08289","59","GC10P018141","11.8409051895142","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNB2"
"ATP2C2","ATPase Secretory Pathway Ca2+ Transporting 2","Protein Coding","O75185","54","GC16P084368","11.8409051895142","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP2C2"
"HTR3A","5-Hydroxytryptamine Receptor 3A","Protein Coding","P46098","58","GC11P113975","11.8019580841064","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR3A"
"FGF8","Fibroblast Growth Factor 8","Protein Coding","P55075","61","GC10M101770","11.7620296478271","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FGF8"
"CALB1","Calbindin 1","Protein Coding","P05937","57","GC08M090058","11.7332668304443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CALB1"
"DLG2","Discs Large MAGUK Scaffold Protein 2","Protein Coding","Q15700","55","GC11M083455","11.7332668304443","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLG2"
