Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"WDR45","WD Repeat Domain 45","Protein Coding","Q9Y484","52","GC0XM049074","13.5000991821289","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR45"
"CTNNB1","Catenin Beta 1","Protein Coding","P35222","67","GC03P041194","13.4841604232788","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNB1"
"KMT2E","Lysine Methyltransferase 2E (Inactive)","Protein Coding","Q8IZD2","53","GC07P110887","13.4777822494507","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2E"
"MED12","Mediator Complex Subunit 12","Protein Coding","Q93074","57","GC0XP071118","13.4544839859009","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED12"
"AHDC1","AT-Hook DNA Binding Motif Containing 1","Protein Coding","Q5TGY3","47","GC01M027534","13.424916267395","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHDC1"
"DYNC1H1","Dynein Cytoplasmic 1 Heavy Chain 1","Protein Coding","Q14204","57","GC14P120395","13.4124965667725","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DYNC1H1"
"PRRT2","Proline Rich Transmembrane Protein 2","Protein Coding","Q7Z6L0","52","GC16P029811","13.3992252349854","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRRT2"
"SH2B1","SH2B Adaptor Protein 1","Protein Coding","Q9NRF2","54","GC16P120910","13.3688583374023","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SH2B1"
"GNB1","G Protein Subunit Beta 1","Protein Coding","P62873","58","GC01M001785","13.3630313873291","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNB1"
"TRIO","Trio Rho Guanine Nucleotide Exchange Factor","Protein Coding","O75962","57","GC05P014143","13.3570079803467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIO"
"GRM5","Glutamate Metabotropic Receptor 5","Protein Coding","P41594","60","GC11M088504","13.3369283676147","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRM5"
"NEXMIF","Neurite Extension And Migration Factor","Protein Coding","Q5QGS0","44","GC0XM074845","13.3110990524292","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NEXMIF"
"GAMT","Guanidinoacetate N-Methyltransferase","Protein Coding","Q14353","60","GC19M001397","13.303168296814","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAMT"
"GRIN1","Glutamate Ionotropic Receptor NMDA Type Subunit 1","Protein Coding","Q05586","64","GC09P137138","13.2927579879761","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIN1"
"KATNAL2","Katanin Catalytic Subunit A1 Like 2","Protein Coding","Q8IYT4","49","GC18P046917","13.2871561050415","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KATNAL2"
"DHCR7","7-Dehydrocholesterol Reductase","Protein Coding","Q9UBM7","60","GC11M139962","13.2619037628174","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR7"
"TRIP12","Thyroid Hormone Receptor Interactor 12","Protein Coding","Q14669","54","GC02M229763","13.2548723220825","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIP12"
"RORA","RAR Related Orphan Receptor A","Protein Coding","P35398","61","GC15M060488","13.2249116897583","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RORA"
"ATP1A2","ATPase Na+/K+ Transporting Subunit Alpha 2","Protein Coding","P50993","61","GC01P160115","13.2040576934814","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A2"
"NIPA1","NIPA Magnesium Transporter 1","Protein Coding","Q7RTP0","50","GC15P022773","13.1912393569946","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIPA1"
"CNTN6","Contactin 6","Protein Coding","Q9UQ52","55","GC03P001109","13.1751298904419","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTN6"
"KCNQ3","Potassium Voltage-Gated Channel Subfamily Q Member 3","Protein Coding","O43525","60","GC08M132120","13.1599407196045","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNQ3"
"KMT2C","Lysine Methyltransferase 2C","Protein Coding","Q8NEZ4","56","GC07M152134","13.152379989624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2C"
"PIK3CA","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Alpha","Protein Coding","P42336","65","GC03P179148","13.1358690261841","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CA"
"MED13","Mediator Complex Subunit 13","Protein Coding","Q9UHV7","51","GC17M061942","13.1333246231079","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MED13"
"SCN3A","Sodium Voltage-Gated Channel Alpha Subunit 3","Protein Coding","Q9NY46","61","GC02M165087","13.0920944213867","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN3A"
"SLC6A8","Solute Carrier Family 6 Member 8","Protein Coding","P48029","60","GC0XP153811","13.0821104049683","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A8"
"SCN9A","Sodium Voltage-Gated Channel Alpha Subunit 9","Protein Coding","Q15858","60","GC02M166195","13.0680150985718","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN9A"
"HTR2A","5-Hydroxytryptamine Receptor 2A","Protein Coding","P28223","61","GC13M046831","13.0607938766479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR2A"
"PPP3CA","Protein Phosphatase 3 Catalytic Subunit Alpha","Protein Coding","Q08209","64","GC04M101024","13.0555858612061","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP3CA"
"SEMA5A","Semaphorin 5A","Protein Coding","Q13591","53","GC05M009036","13.0526828765869","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA5A"
"GAD1","Glutamate Decarboxylase 1","Protein Coding","Q99259","62","GC02P170813","13.0471935272217","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAD1"
"SLC6A3","Solute Carrier Family 6 Member 3","Protein Coding","Q01959","63","GC05M001392","13.0245246887207","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A3"
"KMT5B","Lysine Methyltransferase 5B","Protein Coding","Q4FZB7","54","GC11M139898","13.0066680908203","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT5B"
"SMAD4","SMAD Family Member 4","Protein Coding","Q13485","65","GC18P051028","13.0051469802856","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD4"
"KMT2B","Lysine Methyltransferase 2B","Protein Coding","Q9UMN6","52","GC19P152396","12.9569807052612","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KMT2B"
"GRIA3","Glutamate Ionotropic Receptor AMPA Type Subunit 3","Protein Coding","P42263","63","GC0XP123184","12.932520866394","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIA3"
"GABRG2","Gamma-Aminobutyric Acid Type A Receptor Subunit Gamma2","Protein Coding","P18507","61","GC05P162000","12.878005027771","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRG2"
"KCNJ10","Potassium Inwardly Rectifying Channel Subfamily J Member 10","Protein Coding","P78508","58","GC01M159998","12.8759231567383","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ10"
"SETD1B","SET Domain Containing 1B, Histone Lysine Methyltransferase","Protein Coding","Q9UPS6","51","GC12P138922","12.8696355819702","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SETD1B"
"OPHN1","Oligophrenin 1","Protein Coding","O60890","57","GC0XM067949","12.8649988174438","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OPHN1"
"ASXL3","ASXL Transcriptional Regulator 3","Protein Coding","Q9C0F0","45","GC18P033578","12.8369159698486","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASXL3"
"NIPA2","NIPA Magnesium Transporter 2","Protein Coding","Q8N8Q9","48","GC15P192305","12.83669090271","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIPA2"
"NRXN2","Neurexin 2","Protein Coding","Q9P2S2","53","GC11M139728","12.8142023086548","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRXN2"
"KDM6A","Lysine Demethylase 6A","Protein Coding","O15550","60","GC0XP044873","12.8124198913574","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM6A"
"GIGYF1","GRB10 Interacting GYF Protein 1","Protein Coding","O75420","47","GC07M100679","12.7986154556274","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GIGYF1"
"CUX2","Cut Like Homeobox 2","Protein Coding","O14529","53","GC12P111034","12.7931680679321","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUX2"
"PAH","Phenylalanine Hydroxylase","Protein Coding","P00439","60","GC12M102836","12.771448135376","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAH"
"NDN","Necdin, MAGE Family Member","Protein Coding","Q99608","55","GC15M047478","12.7465524673462","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDN"
"GFAP","Glial Fibrillary Acidic Protein","Protein Coding","P14136","61","GC17M097317","12.7170333862305","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFAP"
"DMD","Dystrophin","Protein Coding","P11532","58","GC0XM031097","12.7075576782227","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DMD"
"PRODH","Proline Dehydrogenase 1","Protein Coding","O43272","57","GC22M018912","12.6967744827271","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRODH"
"LIMK1","LIM Domain Kinase 1","Protein Coding","P53667","62","GC07P074082","12.6779136657715","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMK1"
"TAOK2","TAO Kinase 2","Protein Coding","Q9UL54","53","GC16P120998","12.6433553695679","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAOK2"
"GRIK2","Glutamate Ionotropic Receptor Kainate Type Subunit 2","Protein Coding","Q13002","62","GC06P100962","12.6253366470337","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRIK2"
"USP7","Ubiquitin Specific Peptidase 7","Protein Coding","Q93009","62","GC16M008892","12.6113796234131","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP7"
"NLGN2","Neuroligin 2","Protein Coding","Q8NFZ4","54","GC17P153744","12.6070165634155","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLGN2"
"CHD1","Chromodomain Helicase DNA Binding Protein 1","Protein Coding","O14646","57","GC05M098853","12.5964469909668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD1"
"IGF1","Insulin Like Growth Factor 1","Protein Coding","P05019","61","GC12M102395","12.5928382873535","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF1"
"CAMK2A","Calcium/Calmodulin Dependent Protein Kinase II Alpha","Protein Coding","Q9UQM7","65","GC05M150219","12.5766086578369","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK2A"
"MADD","MAP Kinase Activating Death Domain","Protein Coding","Q8WXG6","57","GC11P049095","12.5445566177368","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MADD"
"UPF3B","UPF3B Regulator Of Nonsense Mediated MRNA Decay","Protein Coding","Q9BZI7","52","GC0XM119805","12.5324277877808","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UPF3B"
"SMARCA4","SWI/SNF Related BAF Chromatin Remodeling Complex Subunit ATPase 4","Protein Coding","P51532","64","GC19P151807","12.5285987854004","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA4"
"DHX30","DExH-Box Helicase 30","Protein Coding","Q7L2E3","53","GC03P047802","12.4876384735107","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX30"
"NIPBL","NIPBL Cohesin Loading Factor","Protein Coding","Q6KC79","55","GC05P036876","12.4599962234497","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIPBL"
"EP300","E1A Binding Protein P300","Protein Coding","Q09472","65","GC22P092249","12.4486293792725","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EP300"
"TRIM32","Tripartite Motif Containing 32","Protein Coding","Q13049","55","GC09P116687","12.440523147583","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM32"
"MAPK3","Mitogen-Activated Protein Kinase 3","Protein Coding","P27361","62","GC16M051076","12.4266958236694","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK3"
"KCNA2","Potassium Voltage-Gated Channel Subfamily A Member 2","Protein Coding","P16389","59","GC01M110519","12.4224882125854","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNA2"
"DIP2A","Disco Interacting Protein 2 Homolog A","Protein Coding","Q14689","51","GC21P046458","12.4061946868896","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIP2A"
"CTNND2","Catenin Delta 2","Protein Coding","Q9UQB3","55","GC05M010971","12.3833742141724","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNND2"
"GABRG3","Gamma-Aminobutyric Acid Type A Receptor Subunit Gamma3","Protein Coding","Q99928","57","GC15P026971","12.3832330703735","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABRG3"
"CSMD1","CUB And Sushi Multiple Domains 1","Protein Coding","Q96PZ7","49","GC08M003093","12.3732204437256","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSMD1"
"CASK","Calcium/Calmodulin Dependent Serine Protein Kinase","Protein Coding","O14936","62","GC0XM041514","12.3608503341675","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASK"
"ST7","Suppression Of Tumorigenicity 7","Protein Coding","Q9NRC1","48","GC07P117454","12.339638710022","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ST7"
"PRR12","Proline Rich 12","Protein Coding","Q9ULL5","44","GC19P049591","12.3152475357056","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRR12"
"HLA-B","Major Histocompatibility Complex, Class I, B","Protein Coding","P01889","59","GC06M106436","12.3147096633911","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HLA-B"
"MARK2","Microtubule Affinity Regulating Kinase 2","Protein Coding","Q7KZI7","60","GC11P063838","12.3079519271851","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARK2"
"SLC7A5","Solute Carrier Family 7 Member 5","Protein Coding","Q01650","57","GC16M087830","12.2982225418091","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC7A5"
"DRD2","Dopamine Receptor D2","Protein Coding","P14416","62","GC11M113409","12.2946138381958","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DRD2"
"KCTD13","Potassium Channel Tetramerization Domain Containing 13","Protein Coding","Q8WZ19","49","GC16M029905","12.275429725647","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCTD13"
"WNK3","WNK Lysine Deficient Protein Kinase 3","Protein Coding","Q9BYP7","54","GC0XM054533","12.2720136642456","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNK3"
"TRAPPC9","Trafficking Protein Particle Complex Subunit 9","Protein Coding","Q96Q05","51","GC08M139728","12.2637872695923","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC9"
"SPEN","Spen Family Transcriptional Repressor","Protein Coding","Q96T58","52","GC01P075658","12.2591094970703","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPEN"
"JARID2","Jumonji And AT-Rich Interaction Domain Containing 2","Protein Coding","Q92833","54","GC06P015246","12.2500734329224","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JARID2"
"KDM5B","Lysine Demethylase 5B","Protein Coding","Q9UGL1","57","GC01M202696","12.2417078018188","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM5B"
"KIF1A","Kinesin Family Member 1A","Protein Coding","Q12756","56","GC02M240713","12.2354049682617","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF1A"
"GPHN","Gephyrin","Protein Coding","Q9NQX3","61","GC14P066507","12.2313537597656","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPHN"
"CAMK2G","Calcium/Calmodulin Dependent Protein Kinase II Gamma","Protein Coding","Q13555","62","GC10M073812","12.2105693817139","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK2G"
"CADPS2","Calcium Dependent Secretion Activator 2","Protein Coding","Q86UW7","50","GC07M122318","12.2090969085693","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CADPS2"
"UBN2","Ubinuclein 2","Protein Coding","Q6ZU65","42","GC07P139230","12.2064943313599","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBN2"
"DDX3X","DEAD-Box Helicase 3 X-Linked","Protein Coding","O00571","62","GC0XP041333","12.202299118042","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX3X"
"AMPD1","Adenosine Monophosphate Deaminase 1","Protein Coding","P23109","58","GC01M114673","12.2015581130981","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMPD1"
"NLGN4Y","Neuroligin 4 Y-Linked","Protein Coding","Q8NFZ3","49","GC0YP014522","12.1878328323364","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NLGN4Y"
"ATP10A","ATPase Phospholipid Transporting 10A (Putative)","Protein Coding","O60312","54","GC15M047499","12.1578912734985","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP10A"
"CC2D1A","Coiled-Coil And C2 Domain Containing 1A","Protein Coding","Q6P1N0","55","GC19P151982","12.143611907959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CC2D1A"
"ASPA","Aspartoacylase","Protein Coding","P45381","57","GC17P003472","12.1261129379272","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASPA"
"CHD3","Chromodomain Helicase DNA Binding Protein 3","Protein Coding","Q12873","56","GC17P153769","12.1228952407837","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHD3"
"RIMS1","Regulating Synaptic Membrane Exocytosis 1","Protein Coding","Q86UR5","55","GC06P071886","12.1022930145264","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RIMS1"
"FOXN1","Forkhead Box N1","Protein Coding","O15353","52","GC17P028506","12.0919761657715","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXN1"
"GRPR","Gastrin Releasing Peptide Receptor","Protein Coding","P30550","57","GC0XP016124","12.072826385498","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRPR"
"ELP4","Elongator Acetyltransferase Complex Subunit 4","Protein Coding","Q96EB1","51","GC11P031509","12.0662965774536","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELP4"
"ZMYM3","Zinc Finger MYM-Type Containing 3","Protein Coding","Q14202","50","GC0XM071239","12.047511100769","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZMYM3"
"NFIB","Nuclear Factor I B","Protein Coding","O00712","57","GC09M014077","12.0307874679565","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFIB"
"ARVCF","ARVCF Delta Catenin Family Member","Protein Coding","O00192","51","GC22M085610","12.0293684005737","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARVCF"
"PAX6","Paired Box 6","Protein Coding","P26367","61","GC11M031784","12.0268974304199","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAX6"
"BCL11A","BCL11 Transcription Factor A","Protein Coding","Q9H165","57","GC02M060451","12.0003986358643","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL11A"
"CEP290","Centrosomal Protein 290","Protein Coding","O15078","54","GC12M088049","11.999080657959","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP290"
"ASMT","Acetylserotonin O-Methyltransferase","Protein Coding","P46597","51","GC0XP002912","11.9832134246826","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ASMT"
"TH","Tyrosine Hydroxylase","Protein Coding","P07101","63","GC11M002163","11.9736833572388","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TH"
"HTR1A","5-Hydroxytryptamine Receptor 1A","Protein Coding","P08908","59","GC05M063960","11.955602645874","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HTR1A"
"WAC","WW Domain Containing Adaptor With Coiled-Coil","Protein Coding","Q9BTA9","50","GC10P028561","11.9303903579712","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WAC"
"LOC102724058","Uncharacterized LOC102724058","RNA Gene","","14","GC02P165960","11.9124345779419","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC102724058"
"KDM6B","Lysine Demethylase 6B","Protein Coding","O15054","58","GC17P007834","11.902138710022","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM6B"
